"Periodo","cvegeo","Entidad_federativa","Población_de_65_años_o_más_que_recibe_una_jubilación_o_pensión_igual_o_mayor_al_valor_promedio_de_la_línea_de_pobreza_por_ingresos",
"2020",	20,"Oaxaca","49.734 a/ ",
"2020",	21,"Puebla","88.661 a/ ",
"2020",	22,"Querétaro","59.522 a/ ",
"2020",	23,"Quintana Roo","20.831 a/ ",
"2020",	24,"San Luis Potosí","58.819 a/ ",
"2020",	25,"Sinaloa","101.018 a/ ",
"2020",	26,"Sonora","111.578 a/ ",
"2020",	27,"Tabasco","35.618 a/ ",
"2020",	28,"Tamaulipas","89.05 a/ ",
"2020",	29,"Tlaxcala","20.53 a/ ",
"2020",	30,"Veracruz de Ignacio de la Llave","154.427 a/ ",
"2020",	31,"Yucatán","62.46 a/ ",
"2020",	32,"Zacatecas","29.217 a/ ",
"2018",	00,"Estados Unidos Mexicanos","NA",
"2018",	01,"Aguascalientes","25.426 a/ ",
"2018",	02,"Baja California","66.726 a/ ",
"2018",	03,"Baja California Sur","14.322 a/ ",
"2018",	04,"Campeche","9.713 a/ ",
"2018",	05,"Coahuila de Zaragoza","57.499 a/ ",
"2018",	06,"Colima","12.828 a/ ",
"2018",	07,"Chiapas","ND b/ ",
"2018",	08,"Chihuahua","57.442 a/ ",
"2018",	09,"Ciudad de México","361.837 a/ ",
"2018",	10,"Durango","25.534 a/ ",
"2018",	11,"Guanajuato","57.666 a/ ",
"2018",	12,"Guerrero","24.75 c/ ",
"2018",	13,"Hidalgo","37.631 a/ ",
"2018",	14,"Jalisco","119.694 a/ ",
"2018",	15,"México","224.461 a/ ",
"2018",	16,"Michoacán de Ocampo","61.317 a/ ",
"2018",	17,"Morelos","27.115 a/ ",
"2018",	18,"Nayarit","19.655 a/ ",
"2018",	19,"Nuevo León","115.157 a/ ",
"2018",	20,"Oaxaca","29.441 a/ ",
"2018",	21,"Puebla","43.144 c/ ",
"2018",	22,"Querétaro","37.008 a/ ",
"2018",	23,"Quintana Roo","13.339 a/ ",
"2018",	24,"San Luis Potosí","32.354 a/ ",
"2018",	25,"Sinaloa","56.702 a/ ",
"2018",	26,"Sonora","57.948 a/ ",
"2018",	27,"Tabasco","16.976 c/ ",
"2018",	28,"Tamaulipas","77.423 a/ ",
"2018",	29,"Tlaxcala","12.479 a/ ",
"2018",	30,"Veracruz de Ignacio de la Llave","113.011 a/ ",
"2018",	31,"Yucatán","30.22 a/ ",
"2018",	32,"Zacatecas","13.425 a/ ",
"2016",	00,"Estados Unidos Mexicanos","NA",
"2016",	01,"Aguascalientes","19.399 a/ ",
"2016",	02,"Baja California","58.808 a/ ",
"2016",	03,"Baja California Sur","10.631 a/ ",
"2016",	04,"Campeche","7.889 a/ ",
"2016",	05,"Coahuila de Zaragoza","54.047 a/ ",
"2016",	06,"Colima","9.916 a/ ",
"2016",	07,"Chiapas","16.464 c/ ",
"2016",	08,"Chihuahua","38.598 a/ ",
"2016",	09,"Ciudad de México","395.245 a/ ",
"2016",	10,"Durango","28.003 a/ ",
"2016",	11,"Guanajuato","64.298 a/ ",
"2016",	12,"Guerrero","41.158 c/ ",
"2016",	13,"Hidalgo","20.697 c/ ",
"2016",	14,"Jalisco","115.082 a/ ",
"2016",	15,"México","343.435 a/ ",
"2016",	16,"Michoacán de Ocampo","50.002 a/ ",
"2016",	17,"Morelos","34.207 a/ ",
"2016",	18,"Nayarit","16.005 a/ ",
"2016",	19,"Nuevo León","110.712 a/ ",
"2016",	20,"Oaxaca","27.064 a/ ",
"2016",	21,"Puebla","70.867 a/ ",
"2016",	22,"Querétaro","35.921 a/ ",
"2016",	23,"Quintana Roo","17.337 a/ ",
"2016",	24,"San Luis Potosí","26.184 c/ ",
"2016",	25,"Sinaloa","63.606 a/ ",
"2016",	26,"Sonora","58.321 a/ ",
"2016",	27,"Tabasco","13.294 c/ ",
"2016",	28,"Tamaulipas","59.58 a/ ",
"2016",	29,"Tlaxcala","12.114 a/ ",
"2016",	30,"Veracruz de Ignacio de la Llave","97.63 a/ ",
"2016",	31,"Yucatán","32.847 a/ ",
"2016",	32,"Zacatecas","18.14 a/ ",
